-1,9249444988550688 -0,7095693597722548 0,7000000000000001
-1,9939905909507294 -0,72359209724814 0,6300000000000001
-2,0630366830463895 -0,7376148347240249 0,56
-2,1320827751420497 -0,75163757219991 0,49000000000000005
-2,2011288672377103 -0,7656603096757952 0,42000000000000004
-2,2701749593333704 -0,7796830471516802 0,35000000000000003
-2,3392210514290306 -0,7937057846275654 0,28
-2,408267143524691 -0,8077285221034505 0,21000000000000002
-2,4773132356203518 -0,8217512595793355 0,14
-2,546359327716012 -0,8357739970552207 0,07
-2,615405419811672 -0,8497967345311058 0,0
-2,615405419811672 -0,8497967345311058 0,0
-2,5513035996260114 -0,8205570927944983 0,07
-2,48720177944035 -0,7913174510578906 0,14
-2,4230999592546887 -0,7620778093212832 0,21000000000000002
-2,3589981390690276 -0,7328381675846755 0,28
-2,294896318883366 -0,7035985258480679 0,35000000000000003
-2,2307944986977053 -0,6743588841114605 0,42000000000000004
-2,166692678512044 -0,6451192423748529 0,49000000000000005
-2,1025908583263826 -0,6158796006382453 0,56
-2,038489038140722 -0,5866399589016378 0,6300000000000001
-1,9743872179550603 -0,5574003171650301 0,7000000000000001
-1,9102853977693992 -0,5281606754284226 0,77
-1,846183577583738 -0,49892103369181506 0,8400000000000001
-1,782081757398077 -0,46968139195520753 0,9100000000000001
-1,7179799372124158 -0,44044175021859994 0,9800000000000001
-1,6538781170267547 -0,4112021084819924 1,05
-1,5897762968410933 -0,3819624667453848 1,12
-1,5256744766554322 -0,3527228250087773 1,1900000000000002
-1,461572656469771 -0,3234831832721696 1,2600000000000002
-1,39747083628411 -0,2942435415355622 1,33
-1,3333690160984486 -0,2650038997989546 1,4000000000000001
-1,2692671959127877 -0,23576425806234702 1,4700000000000002
-1,2051653757271266 -0,20652461632573954 1,54
-1,1410635555414652 -0,17728497458913198 1,61
-1,076961735355804 -0,14804533285252436 1,6800000000000002
-1,5576309185750539 2,143895035093611 0,0
-1,5106080983916559 2,0791736755436148 0,06
-1,463585278208258 2,014452315993619 0,12
-1,4165624580248604 1,9497309564436234 0,18
-1,3695396378414624 1,8850095968936276 0,24
-1,3225168176580646 1,8202882373436318 0,3
-1,2754939974746666 1,755566877793636 0,36
-1,2284711772912689 1,6908455182436402 0,42
-1,1814483571078709 1,6261241586936441 0,48
-1,1344255369244731 1,5614027991436485 0,54
-1,0874027167410751 1,4966814395936527 0,6
-1,0403798965576774 1,431960080043657 0,6599999999999999
-0,9933570763742796 1,3672387204936611 0,72
-0,9463342561908816 1,3025173609436653 0,78
-0,8993114360074838 1,2377960013936695 0,84
-0,852288615824086 1,1730746418436737 0,8999999999999999
-0,8052657956406881 1,108353282293678 0,96
-0,7582429754572902 1,043631922743682 1,02
-0,7112201552738925 0,9789105631936864 1,08
-0,6641973350904946 0,9141892036436905 1,14
-0,6171745149070967 0,8494678440936947 1,2
-0,570151694723699 0,784746484543699 1,26
-0,523128874540301 0,7200251249937032 1,3199999999999998
-0,4761060543569031 0,6553037654437073 1,38
-0,42908323417350536 0,5905824058937116 1,44
-0,29727608384917004 0,5429782555490453 1,414043488913015
-0,19924790481424615 0,5518695991721323 1,3962608016670228
-0,09994392660901877 0,5572272806601224 1,3855454386911523
0,0 0,5590169943795209 1,3819660112523917
0,09994392660901877 0,5572272806601224 1,3855454386911523
0,19924790481424615 0,5518695991721323 1,3962608016670228
0,29727608384917004 0,5429782555490453 1,414043488913015
1,5576309185750539 2,143895035093611 0,0
1,5106080983916559 2,0791736755436148 0,06
1,463585278208258 2,014452315993619 0,12
1,4165624580248604 1,9497309564436234 0,18
1,3695396378414624 1,8850095968936276 0,24
1,3225168176580646 1,8202882373436318 0,3
1,2754939974746666 1,755566877793636 0,36
1,2284711772912689 1,6908455182436402 0,42
1,1814483571078709 1,6261241586936441 0,48
1,1344255369244731 1,5614027991436485 0,54
1,0874027167410751 1,4966814395936527 0,6
1,0403798965576774 1,431960080043657 0,6599999999999999
0,9933570763742796 1,3672387204936611 0,72
0,9463342561908816 1,3025173609436653 0,78
0,8993114360074838 1,2377960013936695 0,84
0,852288615824086 1,1730746418436737 0,8999999999999999
0,8052657956406881 1,108353282293678 0,96
0,7582429754572902 1,043631922743682 1,02
0,7112201552738925 0,9789105631936864 1,08
0,6641973350904946 0,9141892036436905 1,14
0,6171745149070967 0,8494678440936947 1,2
0,570151694723699 0,784746484543699 1,26
0,523128874540301 0,7200251249937032 1,3199999999999998
0,4761060543569031 0,6553037654437073 1,38
0,42908323417350536 0,5905824058937116 1,44
0,42453964621586937 0,45051586522417575 1,414043488913015
0,46328818975664693 0,3600331030548246 1,3962608016670228
0,4990702645224886 0,2672450221189482 1,3855454386911523
0,5316567552243746 0,17274575140767645 1,3819660112523917
0,5608390081359872 0,07714037678768441 1,3855454386911523
0,5864301671190548 -0,018958933408666 1,3962608016670228
0,6082663700771201 -0,11493684814273952 1,414043488913015
2,520299768182157 -0,8188950350936104 0,0
2,4442152468785445 -0,7941736755436146 0,06
2,3681307255749324 -0,7694523159936189 0,12
2,2920462042713203 -0,7447309564436231 0,18
2,2159616829677082 -0,7200095968936273 0,24
2,1398771616640957 -0,6952882373436315 0,3
2,063792640360483 -0,6705668777936357 0,36
1,987708119056871 -0,6458455182436399 0,42
1,9116235977532585 -0,6211241586936441 0,48
1,8355390764496464 -0,5964027991436484 0,54
1,759454555146034 -0,5716814395936526 0,6
1,683370033842422 -0,5469600800436568 0,6599999999999999
1,6072855125388097 -0,5222387204936609 0,72
1,5312009912351972 -0,49751736094366517 0,78
1,4551164699315848 -0,4727960013936694 0,84
1,3790319486279727 -0,4480746418436736 0,8999999999999999
1,3029474273243604 -0,4233532822936778 0,96
1,226862906020748 -0,39863192274368203 1,02
1,1507783847171358 -0,37391056319368626 1,08
1,0746938634135235 -0,34918920364369044 1,14
0,9986093421099111 -0,32446784409369467 1,2
0,922524820806299 -0,2997464845436989 1,26
0,8464402995026866 -0,27502512499370313 1,3199999999999998
0,7703557781990743 -0,2503037654437073 1,38
0,6942712568954621 -0,22558240589371156 1,44
0,559656014782433 -0,264544138369438 1,414043488913015
0,48557575267026487 -0,3293569044091571 1,3962608016670228
0,4083863128583175 -0,39206077366639513 1,3855454386911523
0,3285819450771468 -0,45225424859743696 1,3819660112523917
0,2466736426358001 -0,50955190590036 1,3855454386911523
0,16318587049361077 -0,5635868644091337 1,3962608016670228
0,07865320707201219 -0,6140131342610438 1,414043488913015
3,245314017740486e-16 -2,65 0,0
3,1473422738086974e-16 -2,57 0,06
3,0493705298769094e-16 -2,4899999999999998 0,12
2,9513987859451214e-16 -2,41 0,18
2,853427042013333e-16 -2,33 0,24
2,755455298081545e-16 -2,25 0,3
2,657483554149756e-16 -2,17 0,36
2,559511810217968e-16 -2,09 0,42
2,4615400662861797e-16 -2,01 0,48
2,3635683223543916e-16 -1,93 0,54
2,265596578422603e-16 -1,8499999999999999 0,6
2,1676248344908153e-16 -1,77 0,6599999999999999
2,0696530905590268e-16 -1,69 0,72
1,9716813466272385e-16 -1,6099999999999999 0,78
1,8737096026954502e-16 -1,5299999999999998 0,84
1,7757378587636622e-16 -1,45 0,8999999999999999
1,6777661148318736e-16 -1,3699999999999999 0,96
1,5797943709000853e-16 -1,2899999999999998 1,02
1,4818226269682973e-16 -1,21 1,08
1,383850883036509e-16 -1,13 1,14
1,2858791391047207e-16 -1,0499999999999998 1,2
1,1879073951729327e-16 -0,97 1,26
1,0899356512411443e-16 -0,8899999999999999 1,3199999999999998
9,919639073093559e-17 -0,8099999999999998 1,38
8,939921633775678e-17 -0,73 1,44
-0,07865320707201223 -0,6140131342610436 1,414043488913015
-0,16318587049361077 -0,5635868644091339 1,3962608016670228
-0,24667364263580027 -0,5095519059003601 1,3855454386911523
-0,3285819450771468 -0,452254248597437 1,3819660112523917
-0,4083863128583175 -0,392060773666395 1,3855454386911523
-0,4855757526702648 -0,3293569044091571 1,3962608016670228
-0,5596560147824332 -0,2645441383694381 1,414043488913015
-2,5202997681821566 -0,8188950350936111 0,0
-2,4442152468785445 -0,7941736755436152 0,06
-2,368130725574932 -0,7694523159936194 0,12
-2,2920462042713203 -0,7447309564436236 0,18
-2,215961682967708 -0,7200095968936279 0,24
-2,1398771616640953 -0,695288237343632 0,3
-2,063792640360483 -0,6705668777936362 0,36
-1,9877081190568708 -0,6458455182436403 0,42
-1,9116235977532583 -0,6211241586936446 0,48
-1,8355390764496462 -0,5964027991436488 0,54
-1,7594545551460339 -0,5716814395936529 0,6
-1,6833700338424218 -0,5469600800436571 0,6599999999999999
-1,6072855125388095 -0,5222387204936614 0,72
-1,5312009912351972 -0,49751736094366555 0,78
-1,4551164699315846 -0,47279600139366973 0,84
-1,3790319486279725 -0,44807464184367396 0,8999999999999999
-1,3029474273243602 -0,42335328229367813 0,96
-1,2268629060207479 -0,3986319227436823 1,02
-1,1507783847171358 -0,37391056319368654 1,08
-1,0746938634135235 -0,3491892036436907 1,14
-0,998609342109911 -0,3244678440936949 1,2
-0,9225248208062989 -0,2997464845436991 1,26
-0,8464402995026865 -0,2750251249937033 1,3199999999999998
-0,7703557781990742 -0,25030376544370747 1,38
-0,6942712568954621 -0,2255824058937117 1,44
-0,6082663700771203 -0,11493684814273948 1,414043488913015
-0,5864301671190549 -0,018958933408666 1,3962608016670228
-0,5608390081359873 0,07714037678768454 1,3855454386911523
-0,5316567552243747 0,17274575140767645 1,3819660112523917
-0,4990702645224886 0,26724502211894824 1,3855454386911523
-0,463288189756647 0,36003310305482455 1,3962608016670228
-0,4245396462158696 0,45051586522417597 1,414043488913015
-0,33915299790222775 0,6222664326729189 1,4703108572086179
-0,2930616301963114 0,7024345062805799 1,5084352541094257
-0,24509376705120423 0,7781048394420323 1,5529087139089817
-0,1955565502662583 0,8487929093797153 1,6034464697327442
-0,14476717032903397 0,9140460951184618 1,6597249245671883
-0,09305083542098974 0,973446575651307 1,7213837232755789
-0,040738689085283386 1,0266140052785055 1,788028059978739
0,011834310109993973 1,0732079489893664 1,859231206026496
0,0643315333364674 1,1129300622929759 1,9345372423729985
0,11641683696493244 1,1455260015401858 2,0134639788603157
0,16775671491804284 1,1707870525049398 2,0955060417179223
0,21802243413455435 1,188551466797 2,180138109508581
0,2668921394715939 1,1987054975489362 2,266818276800617
0,31405291456710394 1,2011841277457855 2,354991524028751
0,35920278546660966 1,195971486533842 2,444093271325699
0,40205265418493225 1,1831009508429127 2,533552993569102
0,4423281498221139 1,1626549316713526 2,6227978734963626
0,4797713853807219 1,1347643464023054 2,7112564694962327
0,514142609035492 1,0996077805299505 2,798362374591997
0,5452217392821198 1,0574103441632872 2,883557843187517
0,5728097741355187 1,008442230629346 2,966297362353816
0,5967300653543481 0,9530169864051954 3,0460511447889798
0,6168294495328551 0,8914895034565065 3,122308521085697
0,6329792288175672 0,8242537468378658 3,1945812095855013
0,6450759949692296 0,7517402321052031 3,2624064428825834
0,6530422914934614 0,6744132686926283 3,325349930957951
0,6568271096004565 0,5927679869045505 3,383008641970755
0,6564062148180623 0,5073271675594767 3,435013382901177
0,6517823021669097 0,41863789458550166 3,481031163520824
0,6429849789039958 0,327268052001183 3,520767328553956
0,6300705749452116 0,23380268771188473 3,553967444377154
0,6131217821806978 0,13884026740447858 3,5804189281767598
0,5922471249925135 0,042988842526988924 3,599952409132455
0,5675802653649387 -0,05313784311010139 3,6124428129112403
0,5392791470368357 -0,1489242831811737 3,6178101625276975
0,5075249841761285 -0,24375714997830042 3,6160200904425857
0,4725211010519953 -0,33702922159422827 3,607084058620753
0,43449163013442904 -0,42814327000946756 3,5910592851393215
0,39368007695734764 -0,516515885187763 3,5680483778160794
0,35034776093452724 -0,6015812106940015 3,538198677203985
0,30477214211193693 -0,6827945669150979 3,501701313158631
0,2572450445704088 -0,7596359386841107 3,458789981019555
0,20807078785431557 -0,8316133049760809 3,409739445241573
0,1575642383908718 -0,8982657893552847 3,3548637800575203
0,10604879337695275 -0,9591666110013737 3,2945143584375507
0,05385431004276561 -1,0139258174187393 3,2290776022218486
0,0013149935514423228 -1,0621927813313818 3,1589725078328104
-0,05123274294150404 -1,1036584457754646 3,0846479634097568
-0,10345243236666202 -1,1380573030140635 3,0065798745447534
-0,15500970816442322 -1,1651690946029798 2,9252681170236645
-0,20557444525895768 -1,1848202217219563 2,84123333608428
-0,2548228738736526 -1,196884856740848 2,7550136126860942
-0,30243965265310707 -1,2012857489033106 2,667161018137848
-0,3481198878173031 -1,1979947189691413 2,5782380791438397
-0,3915710854191838 -1,1870328396480556 2,4888141759035545
